2020-04-09;BudweiserMBeCW200902          ;        ;SGD ;000.000;000.000;000.017;+00.000;0000000000;  000.000;  000.000;MAINBOARD    ;000.000;00000000000;PUPW;000.000;
2020-04-09;BudweiserMBePW200602          ;        ;SGD ;000.000;000.000;000.092;+00.000;0000000000;  000.000;  000.000;MAINBOARD    ;000.000;00000000000;GOKW;000.000;
2020-04-09;Bukit Sembawang               ;        ;SGD ;003.880;003.850;003.850;-00.030;0000290500;  003.850;  003.880;MAINBOARD    ;003.880;00001125742;B61 ;000.000;
2020-04-09;Bumitama Agri                 ;        ;SGD ;000.410;000.395;000.405;+00.015;0001084900;  000.400;  000.405;MAINBOARD    ;000.395;00000435763;P8Z ;000.000;
2020-04-09;Bund Center                   ;CD      ;SGD ;000.520;000.520;000.520;+00.000;0000003200;  000.525;  000.570;MAINBOARD    ;000.520;00000001664;BTE ;000.000;
2020-04-09;CDL HTrust                    ;        ;SGD ;000.925;000.840;000.890;+00.075;0006434100;  000.890;  000.895;MAINBOARD    ;000.845;00005681858;J85 ;000.000;
2020-04-09;CDW                           ;        ;SGD ;000.000;000.000;000.130;+00.000;0000000000;  000.130;  000.135;MAINBOARD    ;000.000;00000000000;BXE ;000.000;
2020-04-09;CEA ADR US$                   ;        ;USD ;000.000;000.000;021.400;+00.000;0000000000;  000.000;  000.000;GLOBALQUOTE  ;000.000;00000000000;K3CD;000.000;
2020-04-09;CEI                           ;CDCD    ;SGD ;000.865;000.840;000.855;+00.030;0000090400;  000.850;  000.865;MAINBOARD    ;000.840;00000077208;AVV ;000.000;
2020-04-09;CFM                           ;        ;SGD ;000.000;000.000;000.014;+00.000;0000000000;  000.010;  000.017;CATALIST     ;000.000;00000000000;5EB ;000.000;
2020-04-09;CH Offshore                   ;        ;SGD ;000.000;000.000;000.025;+00.000;0000000000;  000.025;  000.079;MAINBOARD    ;000.000;00000000000;C13 ;000.000;
2020-04-09;CHA ADR US$                   ;        ;USD ;000.000;000.000;047.350;+00.000;0000000000;  000.000;  000.000;GLOBALQUOTE  ;000.000;00000000000;K3ED;000.000;
2020-04-09;CHL ADR US$                   ;CD      ;USD ;000.000;000.000;045.470;+00.000;0000000000;  000.000;  000.000;GLOBALQUOTE  ;000.000;00000000000;K3PD;000.000;
2020-04-09;CHU ADR US$                   ;        ;USD ;000.000;000.000;010.320;+00.000;0000000000;  000.000;  000.000;GLOBALQUOTE  ;000.000;00000000000;K3ID;000.000;
2020-04-09;CITYDEV NCCPS                 ;        ;SGD ;001.020;001.019;001.020;+00.000;0000040000;  001.015;  001.020;MAINBOARD    ;001.020;00000040790;C70 ;000.000;
2020-04-09;CNMC Goldmine                 ;        ;SGD ;000.183;000.177;000.182;+00.005;0000593300;  000.182;  000.183;CATALIST     ;000.180;00000106988;5TP ;000.000;
2020-04-09;COSCO SHP SG                  ;        ;SGD ;000.194;000.188;000.190;+00.006;0004332800;  000.189;  000.190;MAINBOARD    ;000.188;00000828931;F83 ;000.000;
2020-04-09;CPH                           ;        ;SGD ;000.005;000.004;000.005;+00.000;0000022100;  000.004;  000.005;CATALIST     ;000.005;00000000110;539 ;000.000;
2020-04-09;CSC                           ;        ;SGD ;000.018;000.015;000.017;-00.001;0000450000;  000.017;  000.018;MAINBOARD    ;000.015;00000007910;C06 ;000.000;
2020-04-09;CSC W201229                   ;        ;SGD ;000.007;000.004;000.007;-00.001;0000149100;  000.006;  000.007;MAINBOARD    ;000.004;00000000824;BMNW;000.000;
2020-04-09;CSE Global                    ;        ;SGD ;000.395;000.380;000.390;+00.015;0002276800;  000.385;  000.390;MAINBOARD    ;000.385;00000880295;544 ;000.000;
2020-04-09;CWX Global                    ;        ;SGD ;000.000;000.000;000.002;+00.000;0000000000;  000.002;  000.003;CATALIST     ;000.000;00000000000;594 ;000.000;
2020-04-09;CWX Global W221213            ;        ;SGD ;000.000;000.000;000.001;+00.000;0000000000;  000.000;  000.081;CATALIST     ;000.000;00000000000;1G5W;000.000;
